player_tag,clan_tag,country,expLevel,trophies,arena_id,arena_name
#VRVQJR8C0,#R9L9RLG2,Turkey,20,2049,54000008.0,Royal Arena
#C888GGYV9,#GQLPPLQV,Turkey,41,8718,54000019.0,PANCAKES!
#QVYJPLJLC,#GQLPPLQV,Turkey,38,8199,54000018.0,Clash Fest
#V9RVYUY8V,#G9LYC228,Turkey,21,2369,54000009.0,Frozen Peak
#VP0L99Q2Q,#G9LYC228,Turkey,19,1721,54000006.0,P.E.K.K.A's Playhouse
#VY99QYCVJ,#R8QYQ88Q,Turkey,28,4274,54000055.0,Rascal's Hideout
#V09JUGR92,#R8QYQ88Q,Turkey,24,2755,54000010.0,Jungle Arena
#VPYLYPVLJ,#R8QYQ88Q,Turkey,4,420,54000002.0,Bone Pit
#UUP8Y0Y82,#RG9PUG2G,Turkey,35,6626,54000015.0,Silent Sanctuary
#20QLQJYJ92,#RG9PUG2G,Turkey,32,5626,54000013.0,Executioner's Kitchen
#UQJ0UP0Q0,#RG9PUG2G,Turkey,28,4242,54000055.0,Rascal's Hideout
#UYUL2YCPR,#RG9PUG2G,Turkey,20,3312,54000007.0,Hog Mountain
#20PGLCRGCR,#RG9PUG2G,Turkey,21,2000,54000008.0,Royal Arena
#UUJPUCVGP,#RG9PUG2G,Turkey,9,1101,54000004.0,Spell Valley
#VQY9JY9J,#PLVURR89,Turkey,65,10000,54000031.0,Legendary Arena
#LRGY0PC0P,#PLVURR89,Turkey,60,10000,54000031.0,Legendary Arena
#GQR0CRYG0,#PLVURR89,Turkey,59,10000,54000031.0,Legendary Arena
#9YUP0PCP,#PLVURR89,Turkey,58,10000,54000031.0,Legendary Arena
#VYR988Y9,#PLVURR89,Turkey,59,10000,54000031.0,Legendary Arena
#PG9VCG0C2,#PLVURR89,Turkey,66,10000,54000031.0,Legendary Arena
#RG2GYUJL0,#PLVURR89,Turkey,62,10000,54000031.0,Legendary Arena
#UGUQQY8R2,#PLVURR89,Turkey,58,10000,54000031.0,Legendary Arena
#9CVG202GU,#PLVURR89,Turkey,60,10000,54000031.0,Legendary Arena
#JPUQPGCRJ,#PLVURR89,Turkey,54,9866,54000031.0,Legendary Arena
#Q2R2UL0LL,#PLVURR89,Turkey,55,9795,54000031.0,Legendary Arena
#U2RP2CJL8,#PLVURR89,Turkey,48,9714,54000031.0,Legendary Arena
#89CVGV9PQ,#PLVURR89,Turkey,45,9247,54000020.0,Valkalla
#2GPLY8JG2,#PLVURR89,Turkey,42,9018,54000020.0,Valkalla
#9C2CR8VUC,#PLVURR89,Turkey,47,8740,54000019.0,PANCAKES!
#9LYGCJ282,#PLVURR89,Turkey,41,8558,54000019.0,PANCAKES!
#8GLP0Y0J2,#PLVURR89,Turkey,40,8327,54000018.0,Clash Fest
#9LGG2R02,#PLVURR89,Turkey,38,8310,54000018.0,Clash Fest
#V9LCP8GC8,#PLVURR89,Turkey,37,8259,54000018.0,Clash Fest
#GYVGGP8RV,#PLVURR89,Turkey,38,8230,54000018.0,Clash Fest
#20PJLQCCCC,#PLVURR89,Turkey,41,8197,54000018.0,Clash Fest
#U9UGYVJPC,#PLVURR89,Turkey,34,8027,54000018.0,Clash Fest
#9RQ2R8CJ2,#PLVURR89,Turkey,40,7879,54000017.0,Boot Camp
#9GG2Y9CPQ,#PLVURR89,Turkey,36,7798,54000017.0,Boot Camp
#LU0QY0VVY,#PLVURR89,Turkey,40,7768,54000017.0,Boot Camp
#9ULYYUQ00,#PLVURR89,Turkey,39,7565,54000017.0,Boot Camp
#VU9RPJYPC,#PLVURR89,Turkey,39,7324,54000016.0,Dragon Spa
#9VUR99U8C,#PLVURR89,Turkey,37,7299,54000016.0,Dragon Spa
#VPUUQY0J9,#PLVURR89,Turkey,33,7282,54000016.0,Dragon Spa
#PPVRU0LJ2,#PLVURR89,Turkey,34,7280,54000016.0,Dragon Spa
#UVQ00RG9L,#PLVURR89,Turkey,41,7256,54000016.0,Dragon Spa
#ULLRR9JPU,#PLVURR89,Turkey,41,7150,54000016.0,Dragon Spa
#V0Y9QVRRC,#PLVURR89,Turkey,38,7093,54000016.0,Dragon Spa
#Q90Q9C0QL,#PLVURR89,Turkey,35,7093,54000016.0,Dragon Spa
#2PULLUUC2,#PLVURR89,Turkey,36,6859,54000015.0,Silent Sanctuary
#JGUY00L8P,#PLVURR89,Turkey,35,6822,54000015.0,Silent Sanctuary
#VPPGQ8VP9,#PLVURR89,Turkey,34,6796,54000015.0,Silent Sanctuary
#R22LCR9JR,#PLVURR89,Turkey,31,6729,54000015.0,Silent Sanctuary
#2PPCY2GYV,#PLVURR89,Turkey,40,6720,54000015.0,Silent Sanctuary
#VV90GR8QY,#PLVURR89,Turkey,35,6702,54000015.0,Silent Sanctuary
#LJURYVVCQ,#PLVURR89,Turkey,33,6690,54000015.0,Silent Sanctuary
#208RQ0PQRL,#PLVURR89,Turkey,33,6611,54000015.0,Silent Sanctuary
#UUQUUVPCC,#PLVURR89,Turkey,35,6202,54000014.0,Royal Crypt
#20J2PVPPU0,#PLVURR89,Turkey,31,6120,54000014.0,Royal Crypt
#880VULPU9,#PLVURR89,Turkey,30,6030,54000014.0,Royal Crypt
#VC98C9G98,#PLVURR89,Turkey,34,6030,54000014.0,Royal Crypt
#QUY292P2G,#PLVURR89,Turkey,36,5909,54000013.0,Executioner's Kitchen
#V8RP0V28G,#PLVURR89,Turkey,32,5850,54000013.0,Executioner's Kitchen
#V8QU2PR08,#PLVURR89,Turkey,35,5734,54000013.0,Executioner's Kitchen
#UVULGVJVV,#PLVURR89,Turkey,32,5029,54000012.0,Miner's Mine
#CUCCUCCCP,#GR2PLYCQ,Turkey,43,9523,54000031.0,Legendary Arena
#V9CV88CC0,#GR2PLYCQ,Turkey,43,9098,54000020.0,Valkalla
#V2LPJCYP2,#GR2PLYCQ,Turkey,34,7108,54000016.0,Dragon Spa
#UQUG29YC0,#GR2PLYCQ,Turkey,36,6659,54000015.0,Silent Sanctuary
#U00VYGGGV,#GR2PLYCQ,Turkey,36,6561,54000015.0,Silent Sanctuary
#VU0LYY8QV,#GR2PLYCQ,Turkey,35,6150,54000014.0,Royal Crypt
#VQQCC9JV9,#GR2PLYCQ,Turkey,29,4690,54000056.0,Serenity Peak
#2022PG0GYY,#GR2PLYCQ,Turkey,29,3830,54000011.0,Spooky Town
#VVLRQ8YRQ,#GR2PLYCQ,Turkey,14,905,54000003.0,Barbarian Bowl
#U98PJ9QJL,#GR2PLYCQ,Turkey,24,2727,54000010.0,Jungle Arena
#LLJ29LJJQ,#GJP9PYPR,Turkey,45,9458,54000020.0,Valkalla
#98U92CVCV,#GJP9PYPR,Turkey,36,6797,54000015.0,Silent Sanctuary
#V2VU0YLJY,#GJP9PYPR,Turkey,35,6397,54000014.0,Royal Crypt
#20L028YUQ8,#GJP9PYPR,Turkey,35,6324,54000014.0,Royal Crypt
#VVC998VUG,#GJP9PYPR,Turkey,37,6318,54000014.0,Royal Crypt
#20QUCP9882,#GJP9PYPR,Turkey,31,5186,54000012.0,Miner's Mine
#V0L0V8LVC,#GJP9PYPR,Turkey,28,3520,54000024.0,Electro Valley
#200RQQC2CJ,#GJP9PYPR,Turkey,20,2014,54000008.0,Royal Arena
#VULRQVJYU,#GPJLQQJL,Turkey,35,6643,54000015.0,Silent Sanctuary
#VUG99Y0VG,#GPJLQQJL,Turkey,30,5558,54000013.0,Executioner's Kitchen
#VQ0PPYU29,#GPJLQQJL,Turkey,32,5211,54000012.0,Miner's Mine
#VV8G2J282,#GPJLQQJL,Turkey,29,4918,54000056.0,Serenity Peak
#VPLU08GGJ,#GPJLQQJL,Turkey,5,242,54000001.0,Goblin Stadium
#UR8G2U2CY,#GY80Y99Q,Turkey,28,4642,54000056.0,Serenity Peak
#20GRLCGLCV,#GY80Y99Q,Turkey,22,3146,54000007.0,Hog Mountain
#JG9CY2CL2,#GY80Y99Q,Turkey,24,2845,54000010.0,Jungle Arena
#20828VPYC8,#GY80Y99Q,Turkey,24,2770,54000010.0,Jungle Arena
#VU8V8JY2Q,#GY80Y99Q,Turkey,14,1330,54000005.0,Builder's Workshop
#UVU2V022V,#G89JYQGR,Turkey,32,4435,54000055.0,Rascal's Hideout
#9CCC2RUG2,#G89JYQGR,Turkey,28,4390,54000055.0,Rascal's Hideout
#VURP90YLL,#RJLCJV89,Turkey,26,3268,54000007.0,Hog Mountain
#VQ8QG20VJ,#RJLCJV89,Turkey,19,2220,54000008.0,Royal Arena
#UYRG22C9J,#GY9Q8C09,Turkey,48,8803,54000019.0,PANCAKES!
#UUCVL8G2L,#GY9Q8C09,Turkey,30,5389,54000012.0,Miner's Mine
#L8Y0LLG2C,#GVUCUV89,Turkey,56,10000,54000031.0,Legendary Arena
#828P2VVLP,#GVUCUV89,Turkey,46,9770,54000031.0,Legendary Arena
#V99YUC0VL,#GVUCUV89,Turkey,29,4732,54000056.0,Serenity Peak
#VU2829JPY,#GVUCUV89,Turkey,27,3702,54000024.0,Electro Valley
#20GVPRJQL9,#GLCUYVCR,Turkey,34,4398,54000055.0,Rascal's Hideout
#V92C9JLVY,#RUUYCY88,Turkey,18,1600,54000006.0,P.E.K.K.A's Playhouse
#V98GRPPJ8,#RUUYCY88,Turkey,14,1117,54000004.0,Spell Valley
#YC8PYPYGU,#GY2PC9RJ,Turkey,42,7352,54000016.0,Dragon Spa
#8C2QV2J0U,#GY2PC9RJ,Turkey,21,2786,54000010.0,Jungle Arena
#VPLJQL02P,#GY2PC9RJ,Turkey,20,2515,54000009.0,Frozen Peak
#L09P880LR,#GY2PC9RJ,Turkey,16,2330,54000009.0,Frozen Peak
#20LRVGLJ28,#RV8U08Q8,Turkey,34,7416,54000016.0,Dragon Spa
#CLGJ0CYUY,#RV8U08Q8,Turkey,26,2616,54000010.0,Jungle Arena
#20P8PVYPUY,#R2CU08R0,Turkey,25,3290,54000007.0,Hog Mountain
#V8CLYRU2P,#R2CU08R0,Turkey,16,1600,54000006.0,P.E.K.K.A's Playhouse
#CY0LPJ9UR,#G888CPU0,Turkey,42,8247,54000018.0,Clash Fest
#VPCRYJ2P8,#G888CPU0,Turkey,39,7185,54000016.0,Dragon Spa
#QLRC2JR2V,#GUQ0LL2U,Turkey,43,9182,54000020.0,Valkalla
#8LPJ2VY8Y,#GUQ0LL2U,Turkey,45,8563,54000019.0,PANCAKES!
#C0PRUPGQJ,#GUQ0LL2U,Turkey,38,7244,54000016.0,Dragon Spa
#UU2YJY2QG,#GUQ0LL2U,Turkey,35,7191,54000016.0,Dragon Spa
#2208JYCPQ,#GUQ0LL2U,Turkey,37,7030,54000016.0,Dragon Spa
#CU80L8QLG,#GUQ0LL2U,Turkey,35,6824,54000015.0,Silent Sanctuary
#L0VL2CVJC,#GUQ0LL2U,Turkey,34,6293,54000014.0,Royal Crypt
#CUCPUUULC,#GUQ0LL2U,Turkey,32,6000,54000014.0,Royal Crypt
#UQJ2QL99Y,#GUQ0LL2U,Turkey,34,5734,54000013.0,Executioner's Kitchen
#V0LRC80RV,#GUQ0LL2U,Turkey,30,4660,54000056.0,Serenity Peak
#V90LGQPUU,#GUQ0LL2U,Turkey,26,3393,54000007.0,Hog Mountain
#UULUVG99Q,#GUQ0LL2U,Turkey,26,3293,54000007.0,Hog Mountain
#VPPPPJLGU,#GPCVR09G,Turkey,29,4797,54000056.0,Serenity Peak
#CG28LPUVG,#GPCVR09G,Turkey,29,4614,54000056.0,Serenity Peak
#RCPU289PQ,#GPCVR09G,Turkey,23,3053,54000007.0,Hog Mountain
#20J0C0QUYC,#GPCVR09G,Turkey,16,1707,54000006.0,P.E.K.K.A's Playhouse
#V8P9U29VJ,#G9JGCYYQ,Turkey,37,7057,54000016.0,Dragon Spa
#20PPRJ2QJJ,#G9JGCYYQ,Turkey,33,5960,54000013.0,Executioner's Kitchen
#VC0R9CJ0U,#G9JGCYYQ,Turkey,33,5691,54000013.0,Executioner's Kitchen
#UU29U0C00,#G9JGCYYQ,Turkey,30,4667,54000056.0,Serenity Peak
#20JJUYVGQP,#GU908JQ9,Turkey,24,3184,54000007.0,Hog Mountain
#20GVLQ98RJ,#GU908JQ9,Turkey,14,1172,54000004.0,Spell Valley
#VLJPJQ9P8,#R0CJR8Q0,Turkey,37,7750,54000017.0,Boot Camp
#P2Q8Q82QV,#R0CJR8Q0,Turkey,33,6429,54000014.0,Royal Crypt
#2002PG28C8,#R0CJR8Q0,Turkey,15,1360,54000005.0,Builder's Workshop
#209L90JVG0,#GL08JYQV,Turkey,32,5172,54000012.0,Miner's Mine
#20U2UL02Y9,#GL08JYQV,Turkey,26,3570,54000024.0,Electro Valley
#VYJGPPY89,#GL08JYQV,Turkey,23,2486,54000009.0,Frozen Peak
#V8JGGVVV0,#GL08JYQV,Turkey,20,2060,54000008.0,Royal Arena
#208U89J8GQ,#GL08JYQV,Turkey,16,1087,54000004.0,Spell Valley
#20LRPJVPQ0,#GL08JYQV,Turkey,9,691,54000003.0,Barbarian Bowl
#VPR8UCQ08,#GL08JYQV,Turkey,7,520,54000002.0,Bone Pit
#YY8PRR22,#GGVRQG09,Turkey,34,6100,54000014.0,Royal Crypt
#U2J8RPGV2,#R0JJ8CQ0,Turkey,23,3668,54000024.0,Electro Valley
#20PYY0RJLU,#R0JJ8CQ0,Turkey,17,1747,54000006.0,P.E.K.K.A's Playhouse
#Q9J8V9VLC,#GRJPQY00,Turkey,55,10000,54000031.0,Legendary Arena
#UVY0PCP88,#GRJPQY00,Turkey,42,8234,54000018.0,Clash Fest
#VYJPU9UGU,#GVRUVQRV,Turkey,21,2377,54000009.0,Frozen Peak
#VGPLU8CY8,#GVRUVQRV,Turkey,23,2332,54000009.0,Frozen Peak
#U98URGJUQ,#GVRUVQRV,Turkey,9,828,54000003.0,Barbarian Bowl
#G8J92PV20,#GR28GG08,Turkey,42,8000,54000018.0,Clash Fest
#20YP9QLPP0,#GR28GG08,Turkey,32,6533,54000015.0,Silent Sanctuary
#RJRJ9L82Y,#G9QU098U,Turkey,36,5732,54000013.0,Executioner's Kitchen
#V9J8P0YYC,#G9QU098U,Turkey,33,5356,54000012.0,Miner's Mine
#YR9P9RL8,#GCV09QGU,Turkey,49,9070,54000020.0,Valkalla
#UULJRGC2J,#GCV09QGU,Turkey,27,2832,54000010.0,Jungle Arena
#V8URRUR2Q,#GCV09QGU,Turkey,22,2454,54000009.0,Frozen Peak
#VP2JG8LRC,#GCV09QGU,Turkey,18,1632,54000006.0,P.E.K.K.A's Playhouse
#VY9U8009P,#GCV09QGU,Turkey,17,1447,54000005.0,Builder's Workshop
#VP9V2PCJU,#GCV09QGU,Turkey,12,604,54000003.0,Barbarian Bowl
#JYJYR2Q2P,#QY28092J,Turkey,29,3473,54000024.0,Electro Valley
#PU2PJ89P,#G2LVULJ8,Turkey,50,10000,54000031.0,Legendary Arena
#LGQ0PG2C9,#G2LVULJ8,Turkey,44,10000,54000031.0,Legendary Arena
#LCYJJURRC,#G2LVULJ8,Turkey,57,10000,54000031.0,Legendary Arena
#QYQ2G9PLR,#G2LVULJ8,Turkey,54,10000,54000031.0,Legendary Arena
#9U9UCC928,#G2LVULJ8,Turkey,41,9277,54000020.0,Valkalla
#JV0JCJCU2,#G2LVULJ8,Turkey,41,8417,54000018.0,Clash Fest
#C2CVYCG90,#G2LVULJ8,Turkey,38,8128,54000018.0,Clash Fest
#V9UQ8C0R0,#G2LVULJ8,Turkey,38,8008,54000018.0,Clash Fest
#P8G8CY009,#G2LVULJ8,Turkey,38,7784,54000017.0,Boot Camp
#PLLPYV99P,#G2LVULJ8,Turkey,39,7619,54000017.0,Boot Camp
#8L90C8R9,#G2LVULJ8,Turkey,38,7572,54000017.0,Boot Camp
#VVPU0PVLR,#G2LVULJ8,Turkey,36,7347,54000016.0,Dragon Spa
#9U8YUU9U8,#G2LVULJ8,Turkey,27,6370,54000014.0,Royal Crypt
#UUQC9QRRV,#G2LVULJ8,Turkey,33,5695,54000013.0,Executioner's Kitchen
#J9CLQ9CUR,#G2LVULJ8,Turkey,22,4277,54000055.0,Rascal's Hideout
#29VR92809,#GUP2YY88,Turkey,46,9031,54000020.0,Valkalla
#J0LQ0R29Y,#GUP2YY88,Turkey,39,8506,54000019.0,PANCAKES!
#P020QVV0Y,#GUP2YY88,Turkey,42,8424,54000018.0,Clash Fest
#98R2VVQGP,#GUP2YY88,Turkey,36,6537,54000015.0,Silent Sanctuary
#PPJYU92C,#G8R8VP8L,Turkey,53,10000,54000031.0,Legendary Arena
#208QLYJQL9,#G8R8VP8L,Turkey,38,7646,54000017.0,Boot Camp
#8QCLQ08U2,#G8R8VP8L,Turkey,36,7500,54000017.0,Boot Camp
#VU0VJR888,#R22Y9QUP,Turkey,33,7121,54000016.0,Dragon Spa
#GJCJJV9L2,#R22Y9QUP,Turkey,30,4717,54000056.0,Serenity Peak
#2082RC8Y0C,#R22Y9QUP,Turkey,21,2630,54000010.0,Jungle Arena
#VG92LPLCQ,#R22Y9QUP,Turkey,22,2300,54000009.0,Frozen Peak
#VVUR0YRV,#G8VL8GYR,Turkey,58,10000,54000031.0,Legendary Arena
#C9RP009RY,#G8VL8GYR,Turkey,50,10000,54000031.0,Legendary Arena
#GRCLQ8J2R,#G8VL8GYR,Turkey,51,10000,54000031.0,Legendary Arena
#RP9G8QYQ9,#G8VL8GYR,Turkey,52,10000,54000031.0,Legendary Arena
#J0G9989L,#G8VL8GYR,Turkey,59,9833,54000031.0,Legendary Arena
#Q0LL99QJP,#G8VL8GYR,Turkey,47,9726,54000031.0,Legendary Arena
#Y0LUR92C2,#G8VL8GYR,Turkey,52,9561,54000031.0,Legendary Arena
#2JVUUU8LU,#G8VL8GYR,Turkey,44,9311,54000020.0,Valkalla
#20YU929Y02,#G8VL8GYR,Turkey,42,9181,54000020.0,Valkalla
#LJ2CVYJ82,#G8VL8GYR,Turkey,42,9120,54000020.0,Valkalla
#202VJV9PU,#G8VL8GYR,Turkey,53,9061,54000020.0,Valkalla
#RVY22RLPG,#G8VL8GYR,Turkey,45,9013,54000020.0,Valkalla
#Q80JGL0CC,#G8VL8GYR,Turkey,44,8875,54000019.0,PANCAKES!
#YVY9L89U9,#G8VL8GYR,Turkey,39,8808,54000019.0,PANCAKES!
#VRJVUC8JP,#G8VL8GYR,Turkey,52,8803,54000019.0,PANCAKES!
#U889QQ2UJ,#G8VL8GYR,Turkey,43,8559,54000019.0,PANCAKES!
#V2UCVJ8R0,#G8VL8GYR,Turkey,43,8535,54000019.0,PANCAKES!
#PCP8GPRU8,#G8VL8GYR,Turkey,52,8532,54000019.0,PANCAKES!
#G8CR2V,#G8VL8GYR,Turkey,57,8529,54000019.0,PANCAKES!
#CYQ9Q2R82,#G8VL8GYR,Turkey,42,8045,54000018.0,Clash Fest
#QC8YG9RY2,#G8VL8GYR,Turkey,43,7850,54000017.0,Boot Camp
#8VQCJP8PP,#G8VL8GYR,Turkey,43,7818,54000017.0,Boot Camp
#29YLVCQ89,#G8VL8GYR,Turkey,40,7726,54000017.0,Boot Camp
#UL0R92P9G,#G8VL8GYR,Turkey,42,7209,54000016.0,Dragon Spa
#CPY2R29GP,#G8VL8GYR,Turkey,49,7059,54000016.0,Dragon Spa
#PUP0Q8YQ8,#G8VL8GYR,Turkey,44,6565,54000015.0,Silent Sanctuary
#UQU0GL9G9,#G8VL8GYR,Turkey,38,6437,54000014.0,Royal Crypt
#PR00JGYLY,#G8VL8GYR,Turkey,34,5726,54000013.0,Executioner's Kitchen
#LL8YQ2YPG,#L9Y9P9CL,Turkey,47,10000,54000031.0,Legendary Arena
#2YV2UVC29,#L9Y9P9CL,Turkey,70,10000,54000031.0,Legendary Arena
#J9JL99RJC,#L9Y9P9CL,Turkey,49,10000,54000031.0,Legendary Arena
#CR20YGVQ,#L9Y9P9CL,Turkey,56,10000,54000031.0,Legendary Arena
#PJU8G08L9,#L9Y9P9CL,Turkey,57,10000,54000031.0,Legendary Arena
#RV9CRJC22,#L9Y9P9CL,Turkey,56,10000,54000031.0,Legendary Arena
#ULGRLC9CY,#L9Y9P9CL,Turkey,51,10000,54000031.0,Legendary Arena
#RR9UCUQJR,#L9Y9P9CL,Turkey,54,10000,54000031.0,Legendary Arena
#8LL08C82R,#L9Y9P9CL,Turkey,61,10000,54000031.0,Legendary Arena
#U09QUGQLY,#L9Y9P9CL,Turkey,52,10000,54000031.0,Legendary Arena
#JC2GCGQCJ,#L9Y9P9CL,Turkey,51,10000,54000031.0,Legendary Arena
#90CJYYUJC,#L9Y9P9CL,Turkey,62,10000,54000031.0,Legendary Arena
#V2CJ9U0YG,#L9Y9P9CL,Turkey,57,10000,54000031.0,Legendary Arena
#9LL8Y8RL,#L9Y9P9CL,Turkey,60,10000,54000031.0,Legendary Arena
#QGGCQLLP,#L9Y9P9CL,Turkey,52,10000,54000031.0,Legendary Arena
#LLUVQCRJ2,#L9Y9P9CL,Turkey,57,10000,54000031.0,Legendary Arena
#LVUP9GVY,#L9Y9P9CL,Turkey,56,10000,54000031.0,Legendary Arena
#JQJRCPVC9,#L9Y9P9CL,Turkey,49,10000,54000031.0,Legendary Arena
#9VQQPQL,#L9Y9P9CL,Turkey,47,10000,54000031.0,Legendary Arena
#YLR8VCQ0P,#L9Y9P9CL,Turkey,47,10000,54000031.0,Legendary Arena
#PG8VP0R9P,#L9Y9P9CL,Turkey,59,10000,54000031.0,Legendary Arena
#UPGCJG8J9,#L9Y9P9CL,Turkey,50,10000,54000031.0,Legendary Arena
#R2GY9QLGY,#L9Y9P9CL,Turkey,56,10000,54000031.0,Legendary Arena
#G2JRG2YP8,#L9Y9P9CL,Turkey,54,9858,54000031.0,Legendary Arena
#2CQ29LRJY,#L9Y9P9CL,Turkey,47,9749,54000031.0,Legendary Arena
#2080UUG2G,#L9Y9P9CL,Turkey,48,9690,54000031.0,Legendary Arena
#PVJ809VY2,#L9Y9P9CL,Turkey,50,9639,54000031.0,Legendary Arena
#PCQ9QLG2,#L9Y9P9CL,Turkey,49,9599,54000031.0,Legendary Arena
#CYURRL200,#L9Y9P9CL,Turkey,48,9433,54000020.0,Valkalla
#9J8292JP0,#L9Y9P9CL,Turkey,55,9371,54000020.0,Valkalla
#ULJ08LJJR,#L9Y9P9CL,Turkey,46,9364,54000020.0,Valkalla
#UYY2Q2902,#L9Y9P9CL,Turkey,48,9333,54000020.0,Valkalla
#V29P2LV00,#L9Y9P9CL,Turkey,41,9309,54000020.0,Valkalla
#CYRCG8R2,#L9Y9P9CL,Turkey,47,9307,54000020.0,Valkalla
#G8V9C09LP,#L9Y9P9CL,Turkey,43,9304,54000020.0,Valkalla
#PRG0J02YY,#L9Y9P9CL,Turkey,46,9233,54000020.0,Valkalla
#200YJPVUQ2,#L9Y9P9CL,Turkey,40,9215,54000020.0,Valkalla
#289LRG9R2,#L9Y9P9CL,Turkey,46,9210,54000020.0,Valkalla
#JR0C0GG8G,#L9Y9P9CL,Turkey,44,9085,54000020.0,Valkalla
#UVR2UQPJ9,#L9Y9P9CL,Turkey,40,9057,54000020.0,Valkalla
#V88R9080V,#L9Y9P9CL,Turkey,43,9057,54000020.0,Valkalla
#V20V9URRR,#L9Y9P9CL,Turkey,44,9050,54000020.0,Valkalla
#JQRQU9VQG,#L9Y9P9CL,Turkey,45,9030,54000020.0,Valkalla
#2082CCUJLY,#L9Y9P9CL,Turkey,53,9000,54000020.0,Valkalla
#RJ82JJCQG,#L9Y9P9CL,Turkey,44,8907,54000019.0,PANCAKES!
#28YQLGGG0,#L9Y9P9CL,Turkey,43,8617,54000019.0,PANCAKES!
#9RGPYURP8,#L9Y9P9CL,Turkey,51,8230,54000018.0,Clash Fest
#20LQV2YUP2,#L9Y9P9CL,Turkey,40,8154,54000018.0,Clash Fest
#L82PCPCQL,#L9Y9P9CL,Turkey,41,6740,54000015.0,Silent Sanctuary
#V008GY2GY,#L9Y9P9CL,Turkey,27,4653,54000056.0,Serenity Peak
#JV2Y2U2J9,#QVL8GJRR,Turkey,55,10000,54000031.0,Legendary Arena
#C8G8LJ282,#QVL8GJRR,Turkey,47,10000,54000031.0,Legendary Arena
#Q2Y2QPRPU,#QVL8GJRR,Turkey,56,10000,54000031.0,Legendary Arena
#C9Y8QV9GP,#QVL8GJRR,Turkey,45,9119,54000020.0,Valkalla
#UYRV8YLVC,#QVL8GJRR,Turkey,38,8233,54000018.0,Clash Fest
#CVG9RPC8J,#QVL8GJRR,Turkey,41,8117,54000018.0,Clash Fest
#VV9PJJL0G,#QVL8GJRR,Turkey,40,7530,54000017.0,Boot Camp
#20PU0JG8PR,#QVL8GJRR,Turkey,40,7267,54000016.0,Dragon Spa
#V0RRVPU2J,#QVL8GJRR,Turkey,35,6218,54000014.0,Royal Crypt
#V8R8YV0GJ,#QVL8GJRR,Turkey,31,6073,54000014.0,Royal Crypt
#CV0QJY8VY,#QVL8GJRR,Turkey,33,6010,54000014.0,Royal Crypt
#U0GU8L2YL,#QVL8GJRR,Turkey,31,5255,54000012.0,Miner's Mine
#PCJQ90CPV,#QVL8GJRR,Turkey,30,5236,54000012.0,Miner's Mine
#VU99YLRPV,#QVL8GJRR,Turkey,30,4548,54000055.0,Rascal's Hideout
#VG0R2Q8CQ,#QVL8GJRR,Turkey,28,4174,54000011.0,Spooky Town
#V0C890PYP,#G8PLYR8J,Turkey,24,2659,54000010.0,Jungle Arena
#202G89GY8P,#G8PLYR8J,Turkey,17,1166,54000004.0,Spell Valley
#V828GR2YL,#G8PLYR8J,Turkey,12,928,54000003.0,Barbarian Bowl
#Y292UY8R,#GRCQ80LU,Turkey,45,8741,54000019.0,PANCAKES!
#UC0Q8VY92,#GRCQ80LU,Turkey,44,8350,54000018.0,Clash Fest
#GPY9V82,#GRCQ80LU,Turkey,44,7635,54000017.0,Boot Camp
#LYRP9982G,#GRCQ80LU,Turkey,35,7092,54000016.0,Dragon Spa
#Q0JQU9PQC,#GRCQ80LU,Turkey,37,6743,54000015.0,Silent Sanctuary
#UGYV2JVPR,#GRCQ80LU,Turkey,36,6371,54000014.0,Royal Crypt
#YYCC8VL9Q,#GRCQ80LU,Turkey,33,5614,54000013.0,Executioner's Kitchen
#VVL9VLVG0,#GRCQ80LU,Turkey,34,5500,54000013.0,Executioner's Kitchen
#RG9RVJPG9,#GL9GYQGU,Turkey,56,8278,54000018.0,Clash Fest
#CVPUQGGUJ,#GL9GYQGU,Turkey,54,8121,54000018.0,Clash Fest
#Q8C2LCJCG,#GL9GYQGU,Turkey,55,8105,54000018.0,Clash Fest
#2YVVUPQ2P,#GL9GYQGU,Turkey,54,7591,54000017.0,Boot Camp
#VLYVC8C0L,#GL9GYQGU,Turkey,52,7590,54000017.0,Boot Camp
#U8RYQG0PY,#GL9GYQGU,Turkey,53,7090,54000016.0,Dragon Spa
#2090Y8G982,#GL9GYQGU,Turkey,41,6622,54000015.0,Silent Sanctuary
#UU9Q8URRR,#GL9GYQGU,Turkey,33,6619,54000015.0,Silent Sanctuary
#UCR9VUVY8,#GL9GYQGU,Turkey,38,6500,54000015.0,Silent Sanctuary
#2029YPCUPL,#GL9GYQGU,Turkey,39,6421,54000014.0,Royal Crypt
#UV8GCVV2V,#GL9GYQGU,Turkey,38,6240,54000014.0,Royal Crypt
#202YYQGUUC,#GL9GYQGU,Turkey,38,6153,54000014.0,Royal Crypt
#UVJ9Q2G8Q,#GL9GYQGU,Turkey,29,5473,54000012.0,Miner's Mine
#V90GC0QGL,#GL9GYQGU,Turkey,26,5240,54000012.0,Miner's Mine
#V09YLPCPJ,#GL9GYQGU,Turkey,28,5152,54000012.0,Miner's Mine
#20L00UPGQU,#GL9GYQGU,Turkey,37,5000,54000012.0,Miner's Mine
#VYJLUGLUG,#GL9GYQGU,Turkey,13,1198,54000004.0,Spell Valley
